Date,Close,Volume,Open,High,Low,Avg,7MA,Average Score,7 MA
28/01/2025,114.17,40554760,115.175,116.15,112.95,0.273,0.396,0.273,0.396
29/01/2025,117.35,40199050,115.77,118.52,114.96,0.244,0.29,0.244,0.29
30/01/2025,118.86,29788380,118.53,120.44,117.09,0.247,0.213,0.247,0.213
31/01/2025,115.95,40533570,119.14,119.565,115.33,0.153,0.214,0.153,0.214
03/02/2025,114.27,34586050,113.875,115.16,112.98,0.14,0.215,0.14,0.215
04/02/2025,119.5,69412090,115.45,119.85,114.79,-0.005,0.176,-0.005,0.176
05/02/2025,112.01,110609300,107.61,112.09,106.5,0.118,0.158,0.118,0.158
06/02/2025,110.16,50426590,110.93,112.56,109.02,0.145,0.143,0.145,0.143
07/02/2025,107.56,46082500,109.13,109.92,106.79,0.286,0.162,0.286,0.162
10/02/2025,110.48,34905360,108.44,111.4,108.15,0.555,0.3,0.555,0.3
11/02/2025,111.1,35033760,108.98,113.07,108.94,0.192,0.328,0.192,0.328
12/02/2025,111.72,25319730,109.52,111.8356,109.0649,0.278,0.351,0.278,0.351
13/02/2025,111.81,40911800,112,114.6,110.4,0.19,0.357,0.19,0.357
14/02/2025,113.1,32477160,112.65,114.63,111.7,0.114,0.333,0.114,0.333
18/02/2025,114.28,31720310,114.05,115.55,113.45,0.433,0.263,0.433,0.263
19/02/2025,114.69,28807710,114.245,116.11,113.14,0.294,0.266,0.294,0.266
20/02/2025,114.17,27219570,115.01,116.55,113.105,0.181,0.264,0.181,0.264
21/02/2025,110.84,41353680,114.845,115.76,110.43,0.94,0.382,0.94,0.382
24/02/2025,108.11,29072210,111.49,111.6,107.98,-0.067,0.322,-0.067,0.322
