Date,Close/Last,Volume,Open,High,Low,Avg,7MA
19/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.737,0.697
24/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.469,0.688
25/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.657,0.657
02/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.611,0.602
04/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.534,0.591
08/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.661,0.639
15/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.632,0.614
16/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.49,0.59
22/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.031,0.575
23/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.576,0.587
29/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.714,0.676
30/07/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.785,0.706
05/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.636,0.715
06/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.298,0.645
12/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.833,0.661
13/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.708,0.719
19/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.251,0.559
20/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.457,0.523
26/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,0.564
27/08/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.561,0.579
02/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.499,0.647
03/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.805,0.682
04/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.682,0.682
09/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,0.702
10/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,0.659
16/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.861,0.671
17/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.429,0.661
23/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.631,0.631
24/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.425,0.63
30/09/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.796,0.57
01/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.462,0.575
08/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.248,0.504
14/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.024,0.449
15/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.314,0.459
21/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.41,0.489
22/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.754,0.552
28/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.656
29/10/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.438,0.611
04/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.657,0.574
11/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.79,0.638
12/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.114,0.56
18/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.923,0.659
19/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.777,0.753
23/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.631,0.681
25/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.663
26/11/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.521,0.626
02/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.538,0.638
03/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.602,0.649
09/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.503,0.613
10/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.698,0.627
16/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.84,0.692
17/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.811,0.708
23/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.759,0.722
24/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.846,0.727
25/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.86,0.743
30/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.673,0.759
31/12/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.766,0.748
01/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.726
06/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.701,0.738
07/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.785,0.741
13/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.623,0.688
14/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.669,0.672
15/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.644,0.666
20/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.774,0.695
21/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.78,0.711
27/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.726,0.754
28/01/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.726,0.747
03/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.627,0.731
04/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.646,0.72
10/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.657,0.667
11/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.727,0.679
17/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.703,0.662
18/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.783,0.67
19/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.749,0.676
24/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.626,0.66
25/02/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.662,0.643
02/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.582,0.682
03/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.685,0.685
09/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.74,0.623
10/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.662,0.62
16/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.748,0.625
17/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.805,0.645
23/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.598,0.64
24/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.801,0.639
29/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.739,0.723
30/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.933,0.771
31/03/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.732,0.761
06/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.622,0.664
07/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.7,0.66
13/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.562,0.628
14/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.618,0.616
20/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.504,0.632
21/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.535,0.62
27/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.717,0.681
28/04/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.949,0.74
04/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.646,0.745
05/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.773,0.72
11/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.68,0.759
12/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.702,0.749
18/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.822,0.713
19/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.754,0.72
25/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.764,0.689
26/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.756,0.689
27/05/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.692,0.691
01/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.565,0.664
02/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.759,0.665
08/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.65,0.708
09/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.688,0.698
15/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.574,0.7
16/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.833,0.72
19/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.727,0.721
22/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.648,0.704
23/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,0.699
29/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.745,0.707
30/06/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.701,0.693
04/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.776,0.697
06/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.538,0.669
07/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.698,0.669
13/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.655,0.68
14/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.803,0.695
20/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.672,0.679
21/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.668,0.659
27/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.648,0.673
28/07/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.705,0.678
03/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.579,0.611
04/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.825,0.628
10/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.644,0.567
11/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.468,0.516
17/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.611,0.649
18/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.564,0.663
24/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.693,0.679
25/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.772,0.709
31/08/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.759,0.608
01/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.982,0.638
02/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.618,0.64
07/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.826,0.637
08/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.72,0.6
14/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.581,0.684
15/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.641,0.673
21/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.786,0.721
22/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.733,0.734
28/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.705,0.766
29/09/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.821,0.778
05/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.818,0.75
06/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.864,0.756
12/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.805,0.793
13/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.714,0.772
19/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.809,0.741
20/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.771,0.749
26/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.352,0.493
27/10/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.429,0.444
02/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.288,0.318
03/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.349,0.306
09/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.162,0.322
10/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.549,0.35
16/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.143,0.31
17/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.084,0.244
23/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.374,0.286
24/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.171,0.298
28/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.308,0.253
30/11/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.089,0.205
01/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,-0.494,0.11
07/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.092,0.132
08/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.234,0.236
14/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.198,0.267
15/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.285,0.275
21/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.352,0.219
22/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.475,0.247
25/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.074,0.232
28/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.282,0.307
29/12/2024,#N/A,#N/A,#N/A,#N/A,#N/A,0.372,0.292
01/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.296,0.367
04/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.305
05/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.37,0.305
09/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.331,0.295
11/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.393,0.389
12/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.55,0.415
18/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.734,0.583
19/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.714,0.606
20/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.823,0.69
25/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.351,0.605
26/01/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.366,0.555
01/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.331,0.186
02/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.21,0.164
08/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.226,0.214
09/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.16,0.207
15/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.703,0.319
16/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.392,0.352
17/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.506,0.404
22/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.167,0.315
25/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.058,0.21
26/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.009,0.166
27/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.054,0.126
28/02/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.096
01/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.258,0.093
02/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,0.073
03/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.02,0.055
04/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.047
05/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.233,0.079
06/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.017,0.068
07/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.109,0.084
08/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.096,0.061
09/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.101,0.072
10/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.197,0.103
11/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.133,0.122
12/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.088
13/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.11,0.107
14/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.207,0.121
15/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.107
17/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.092
18/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.028,0.068
19/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.011,0.048
20/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.078,0.059
21/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.092,0.056
22/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.068,0.036
24/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.133,0.055
25/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.055
26/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.106,0.067
27/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.123,0.086
28/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.064,0.084
29/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.018,0.073
30/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.121,0.081
31/03/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.114,0.078
01/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.105,0.093
02/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.096,0.092
03/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.054,0.082
04/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.09,0.085
06/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.083
07/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.066
08/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.054,0.057
09/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.087,0.054
10/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.044,0.047
11/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.157,0.062
12/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.009,0.05
13/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.062,0.059
14/04/2025,#N/A,#N/A,#N/A,#N/A,#N/A,0.113,0.075
